DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,ME,2020,315.400,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,MK,2020,116.884,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,MT,2020,0.058,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,MT,2021,0.058,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,NL,2020,15277.726,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,NL,2021,18004.853,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,NO,2020,9910.592,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,PL,2020,15800.049,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,PL,2021,16233.547,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,PT,2020,12298.663,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,PT,2021,13215.614,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,RO,2020,6945.462,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,RO,2021,6575.550,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,RS,2020,975.630,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,SE,2020,27526.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,SE,2021,27244.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,SI,2020,6.251,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,SI,2021,5.593,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,SK,2020,4.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,SK,2021,5.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,TR,2020,24828.222,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,UA,2020,3270.600,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA300,GWH,XK,2020,90.300,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,AL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,AT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,AT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,BA,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,BE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,BE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,BG,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,BG,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,CY,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,CY,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,CZ,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,CZ,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,DE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,DE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,DK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,DK,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,EE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,EE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,EL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,EL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,ES,2020,4992.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,ES,2021,5176.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,EU27_2020,2020,4992.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,EU27_2020,2021,5176.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,FI,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,FI,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,FR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,FR,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,GE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,HR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,HR,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,HU,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,HU,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,IE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,IE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,IS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,IT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,IT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,LT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,LT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,LU,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,LU,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,LV,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,LV,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,MD,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,ME,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,MK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,MT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,MT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,NL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,NL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,NO,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,PL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,PL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,PT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,PT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,RO,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,RO,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,RS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,SE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,SE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,SI,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,SI,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,SK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,SK,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,TR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,UA,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA410,GWH,XK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,AL,2020,32.265,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,AT,2020,2042.934,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,AT,2021,2782.602,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,BA,2020,45.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,BE,2020,5112.200,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,BE,2021,5618.100,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,BG,2020,1468.720,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,BG,2021,1466.598,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,CY,2020,295.608,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,CY,2021,468.338,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,CZ,2020,2337.850,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,CZ,2021,2315.964,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,DE,2020,49496.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,DE,2021,49340.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,DK,2020,1180.532,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,DK,2021,1308.929,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,EE,2020,245.132,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,EE,2021,353.670,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,EL,2020,4446.854,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,EL,2021,5250.978,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,ES,2020,15675.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,ES,2021,21922.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,EU27_2020,2020,140124.756,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,EU27_2020,2021,158588.273,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,FI,2020,218.471,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,FI,2021,297.518,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,FR,2020,13458.502,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,FR,2021,15732.436,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,GE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,HR,2020,95.500,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,HR,2021,148.900,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,HU,2020,2459.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,HU,2021,3796.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,IE,2020,61.788,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,IE,2021,92.980,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,IS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,IT,2020,24941.504,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,IT,2021,25038.990,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,LT,2020,128.800,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,LT,2021,190.800,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,LU,2020,161.261,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,LU,2021,180.188,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,LV,2020,4.847,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,LV,2021,6.797,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,MD,2020,4.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,ME,2020,2.300,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,MK,2020,23.535,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,MT,2020,236.866,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,MT,2021,255.946,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,NL,2020,8568.310,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,NL,2021,11495.464,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,NO,2020,26.521,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,PL,2020,1957.916,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,PL,2021,3934.448,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,PT,2020,1715.590,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,PT,2021,2237.164,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,RO,2020,1733.375,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,RO,2021,1703.350,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,RS,2020,13.261,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,SE,2020,1051.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,SE,2021,1526.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,SI,2020,368.196,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,SI,2021,453.113,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,SK,2020,663.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,SK,2021,671.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,TR,2020,10950.180,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,UA,2020,5969.400,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA420,GWH,XK,2020,10.460,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,AL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,AT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,AT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,BA,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,BE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,BE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,BG,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,BG,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,CY,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,CY,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,CZ,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,CZ,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,DE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,DE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,DK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,DK,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,EE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,EE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,EL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,EL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,ES,2020,27.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,ES,2021,19.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,EU27_2020,2020,508.764,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,EU27_2020,2021,502.791,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,FI,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,FI,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,FR,2020,481.764,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,FR,2021,483.791,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,GE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,HR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,HR,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,HU,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,HU,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,IE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,IE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,IS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,IT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,IT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,LT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,LT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,LU,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,LU,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,LV,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,LV,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,MD,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,ME,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,MK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,MT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,MT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,NL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,NL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,NO,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,PL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,PL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,PT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,PT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,RO,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,RO,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,RS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,SE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,SE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,SI,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,SI,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,SK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,SK,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,TR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,UA,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,RA500,GWH,XK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,AL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,AT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,AT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,BA,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,BE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,BE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,BG,2020,22.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,BG,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,CY,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,CY,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,CZ,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,CZ,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,DE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,DE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,DK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,S2000,GWH,DK,2021,0.000,
